ignition_delay_time,T5_K,P5_atm,systematic,random,combined,final_expanded,expanded_relative
74.00,1259.00,32.91,15.24,509.36,524.60,45.81,61.90
109.00,1247.00,34.00,33.06,1298.98,1332.04,72.99,66.97
133.00,1239.00,33.00,49.22,1313.95,1363.17,73.84,55.52
167.00,1234.00,33.24,77.60,1805.79,1883.39,86.80,51.97
195.00,1232.00,34.09,105.81,2704.13,2809.93,106.02,54.37
556.00,1191.00,34.41,870.38,22884.58,23754.96,308.25,55.44
1031.00,1170.00,34.67,5157.55,75556.26,80713.81,568.20,55.11
1389.00,1144.00,33.82,11347.24,225642.98,236990.21,973.63,70.10
