T5,P5,composition,phi,tau,ignition_type,filename
1268.0,1.1,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,151.0,p;baseline min intercept from d/dt,x10014025.xml
1042.0,9.5,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,986.0,p;baseline min intercept from d/dt,x10014026.xml
1139.0,9.3,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,344.0,p;baseline min intercept from d/dt,x10014026.xml
1171.0,8.8,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,247.0,p;baseline min intercept from d/dt,x10014026.xml
1237.0,8.6,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,105.0,p;baseline min intercept from d/dt,x10014026.xml
1280.0,8.2,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,54.0,p;baseline min intercept from d/dt,x10014026.xml
1003.0,13.5,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,1706.0,p;baseline min intercept from d/dt,x10014027.xml
1093.0,12.8,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,490.0,p;baseline min intercept from d/dt,x10014027.xml
1030.0,24.1,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,732.0,p;baseline min intercept from d/dt,x10014028.xml
1085.0,23.1,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,357.0,p;baseline min intercept from d/dt,x10014028.xml
1146.0,22.3,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,181.0,p;baseline min intercept from d/dt,x10014028.xml
1199.0,20.7,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,94.0,p;baseline min intercept from d/dt,x10014028.xml
1259.0,18.5,"C2H4:0.1229, O2:0.1843, N2:0.6929",2.0005425935973955,48.0,p;baseline min intercept from d/dt,x10014028.xml
1743.0,2.7,"C2H4:1, O2:3, Ar:96",1.0,22.2,CH*;baseline min intercept from d/dt,x10014029.xml
1667.0,1.9,"C2H4:1, O2:3, Ar:96",1.0,53.6,CH*;baseline min intercept from d/dt,x10014029.xml
1476.0,2.1,"C2H4:1, O2:3, Ar:96",1.0,118.8,CH*;baseline min intercept from d/dt,x10014029.xml
1396.0,2.0,"C2H4:1, O2:3, Ar:96",1.0,224.5,CH*;baseline min intercept from d/dt,x10014029.xml
1388.0,2.0,"C2H4:1, O2:3, Ar:96",1.0,156.0,CH*;baseline min intercept from d/dt,x10014029.xml
1378.0,1.9,"C2H4:1, O2:3, Ar:96",1.0,321.5,CH*;baseline min intercept from d/dt,x10014029.xml
1330.0,1.9,"C2H4:1, O2:3, Ar:96",1.0,346.1,CH*;baseline min intercept from d/dt,x10014029.xml
1304.0,1.7,"C2H4:1, O2:3, Ar:96",1.0,785.0,CH*;baseline min intercept from d/dt,x10014029.xml
1299.0,1.8,"C2H4:1, O2:3, Ar:96",1.0,453.9,CH*;baseline min intercept from d/dt,x10014029.xml
1272.0,1.6,"C2H4:1, O2:3, Ar:96",1.0,583.9,CH*;baseline min intercept from d/dt,x10014029.xml
1261.0,1.7,"C2H4:1, O2:3, Ar:96",1.0,830.5,CH*;baseline min intercept from d/dt,x10014029.xml
1257.0,2.0,"C2H4:1, O2:3, Ar:96",1.0,916.0,CH*;baseline min intercept from d/dt,x10014029.xml
1219.0,1.8,"C2H4:1, O2:3, Ar:96",1.0,964.0,CH*;baseline min intercept from d/dt,x10014029.xml
1216.0,1.7,"C2H4:1, O2:3, Ar:96",1.0,1571.0,CH*;baseline min intercept from d/dt,x10014029.xml
1192.0,1.5,"C2H4:1, O2:3, Ar:96",1.0,2010.9,CH*;baseline min intercept from d/dt,x10014029.xml
1177.0,1.4,"C2H4:1, O2:3, Ar:96",1.0,2447.8,CH*;baseline min intercept from d/dt,x10014029.xml
1173.0,1.4,"C2H4:1, O2:3, Ar:96",1.0,2485.4,CH*;baseline min intercept from d/dt,x10014029.xml
1124.0,1.3,"C2H4:1, O2:3, Ar:96",1.0,3256.4,CH*;baseline min intercept from d/dt,x10014029.xml
1372.0,3.0,"C2H4:6.25, O2:18.75, Ar:75",1.0,40.0,CH*;baseline min intercept from d/dt,x10014030.xml
1324.0,2.3,"C2H4:6.25, O2:18.75, Ar:75",1.0,80.0,CH*;baseline min intercept from d/dt,x10014030.xml
1281.0,2.3,"C2H4:6.25, O2:18.75, Ar:75",1.0,120.0,CH*;baseline min intercept from d/dt,x10014030.xml
1165.0,1.9,"C2H4:6.25, O2:18.75, Ar:75",1.0,269.0,CH*;baseline min intercept from d/dt,x10014030.xml
1161.0,1.8,"C2H4:6.25, O2:18.75, Ar:75",1.0,377.0,CH*;baseline min intercept from d/dt,x10014030.xml
1122.0,1.7,"C2H4:6.25, O2:18.75, Ar:75",1.0,822.0,CH*;baseline min intercept from d/dt,x10014030.xml
1094.0,1.6,"C2H4:6.25, O2:18.75, Ar:75",1.0,1009.0,CH*;baseline min intercept from d/dt,x10014030.xml
1092.0,2.0,"C2H4:6.25, O2:18.75, Ar:75",1.0,1643.0,CH*;baseline min intercept from d/dt,x10014030.xml
1064.0,9.9,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,3090.0,CH*;baseline min intercept from d/dt,x10014031.xml
1102.0,9.4,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,1500.0,CH*;baseline min intercept from d/dt,x10014031.xml
1152.0,10.2,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,1132.0,CH*;baseline min intercept from d/dt,x10014031.xml
1217.0,10.0,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,513.0,CH*;baseline min intercept from d/dt,x10014031.xml
1281.0,10.1,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,341.0,CH*;baseline min intercept from d/dt,x10014031.xml
1351.0,10.2,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,112.0,CH*;baseline min intercept from d/dt,x10014031.xml
1351.0,10.3,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,118.0,CH*;baseline min intercept from d/dt,x10014031.xml
1422.0,9.4,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,52.0,CH*;baseline min intercept from d/dt,x10014031.xml
1450.0,9.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,39.0,CH*;baseline min intercept from d/dt,x10014031.xml
1505.0,9.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,25.0,CH*;baseline min intercept from d/dt,x10014031.xml
1526.0,9.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,21.0,CH*;baseline min intercept from d/dt,x10014031.xml
1579.0,9.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,12.0,CH*;baseline min intercept from d/dt,x10014031.xml
1020.0,17.7,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,5800.0,CH*;baseline min intercept from d/dt,x10014032.xml
1043.0,18.1,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,4400.0,CH*;baseline min intercept from d/dt,x10014032.xml
1068.0,17.1,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,1900.0,CH*;baseline min intercept from d/dt,x10014032.xml
1115.0,18.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,1570.0,CH*;baseline min intercept from d/dt,x10014032.xml
1181.0,17.2,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,710.0,CH*;baseline min intercept from d/dt,x10014032.xml
1194.0,17.4,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,558.0,CH*;baseline min intercept from d/dt,x10014032.xml
1255.0,18.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,422.0,CH*;baseline min intercept from d/dt,x10014032.xml
1293.0,19.1,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,238.0,CH*;baseline min intercept from d/dt,x10014032.xml
1336.0,18.4,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,176.0,CH*;baseline min intercept from d/dt,x10014032.xml
1379.0,16.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,92.0,CH*;baseline min intercept from d/dt,x10014032.xml
1387.0,17.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,85.0,CH*;baseline min intercept from d/dt,x10014032.xml
1456.0,17.9,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,42.0,CH*;baseline min intercept from d/dt,x10014032.xml
1547.0,17.3,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,31.0,CH*;baseline min intercept from d/dt,x10014032.xml
1584.0,17.0,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,28.0,CH*;baseline min intercept from d/dt,x10014032.xml
1590.0,16.6,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,17.0,CH*;baseline min intercept from d/dt,x10014032.xml
1198.0,2.1,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,727.0,CH*;baseline min intercept from d/dt,x10014033.xml
1339.0,2.1,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,212.0,CH*;baseline min intercept from d/dt,x10014033.xml
1382.0,2.0,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,139.0,CH*;baseline min intercept from d/dt,x10014033.xml
1505.0,2.0,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,88.0,CH*;baseline min intercept from d/dt,x10014033.xml
1563.0,2.0,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,46.0,CH*;baseline min intercept from d/dt,x10014033.xml
1690.0,2.0,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,29.0,CH*;baseline min intercept from d/dt,x10014033.xml
1197.0,9.9,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,880.0,CH*;baseline min intercept from d/dt,x10014034.xml
1311.0,9.9,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,126.0,CH*;baseline min intercept from d/dt,x10014034.xml
1397.0,10.1,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,46.0,CH*;baseline min intercept from d/dt,x10014034.xml
1473.0,10.0,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,21.0,CH*;baseline min intercept from d/dt,x10014034.xml
1561.0,9.8,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,12.0,CH*;baseline min intercept from d/dt,x10014034.xml
1641.0,9.4,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,8.0,CH*;baseline min intercept from d/dt,x10014034.xml
1064.0,9.9,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,3351.0,OH*;baseline min intercept from d/dt,x10014035.xml
1102.0,9.4,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,1590.0,OH*;baseline min intercept from d/dt,x10014035.xml
1152.0,10.2,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,1098.0,OH*;baseline min intercept from d/dt,x10014035.xml
1217.0,10.0,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,501.0,OH*;baseline min intercept from d/dt,x10014035.xml
1281.0,10.1,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,352.0,OH*;baseline min intercept from d/dt,x10014035.xml
1351.0,10.2,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,130.0,OH*;baseline min intercept from d/dt,x10014035.xml
1351.0,10.3,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,110.0,OH*;baseline min intercept from d/dt,x10014035.xml
1422.0,9.4,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,60.0,OH*;baseline min intercept from d/dt,x10014035.xml
1450.0,9.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,34.0,OH*;baseline min intercept from d/dt,x10014035.xml
1505.0,9.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,21.0,OH*;baseline min intercept from d/dt,x10014035.xml
1526.0,9.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,17.0,OH*;baseline min intercept from d/dt,x10014035.xml
1579.0,9.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,12.0,OH*;baseline min intercept from d/dt,x10014035.xml
1020.0,17.7,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,6100.0,OH*;baseline min intercept from d/dt,x10014036.xml
1043.0,18.1,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,4900.0,OH*;baseline min intercept from d/dt,x10014036.xml
1068.0,17.1,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,2070.0,OH*;baseline min intercept from d/dt,x10014036.xml
1115.0,18.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,1700.0,OH*;baseline min intercept from d/dt,x10014036.xml
1181.0,17.2,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,736.0,OH*;baseline min intercept from d/dt,x10014036.xml
1194.0,17.4,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,570.0,OH*;baseline min intercept from d/dt,x10014036.xml
1255.0,18.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,418.0,OH*;baseline min intercept from d/dt,x10014036.xml
1293.0,19.1,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,240.0,OH*;baseline min intercept from d/dt,x10014036.xml
1336.0,18.4,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,162.0,OH*;baseline min intercept from d/dt,x10014036.xml
1379.0,16.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,77.0,OH*;baseline min intercept from d/dt,x10014036.xml
1387.0,17.8,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,90.0,OH*;baseline min intercept from d/dt,x10014036.xml
1456.0,17.9,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,41.0,OH*;baseline min intercept from d/dt,x10014036.xml
1547.0,17.3,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,25.0,OH*;baseline min intercept from d/dt,x10014036.xml
1584.0,17.0,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,14.0,OH*;baseline min intercept from d/dt,x10014036.xml
1590.0,16.6,"C2H4:0.035, O2:0.035, Ar:0.93",3.0,8.0,OH*;baseline min intercept from d/dt,x10014036.xml
1479.0,8.01,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,6.0,p;d/dt max,x10014037.xml
1364.0,7.94,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,18.0,p;d/dt max,x10014037.xml
1312.0,7.36,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,42.0,p;d/dt max,x10014037.xml
1279.0,7.24,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,73.0,p;d/dt max,x10014037.xml
1219.0,6.57,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,213.5,p;d/dt max,x10014037.xml
1167.0,6.4,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,521.0,p;d/dt max,x10014037.xml
1123.0,6.28,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,825.0,p;d/dt max,x10014037.xml
1372.0,15.2,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,14.0,p;d/dt max,x10014038.xml
1322.0,14.94,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,28.0,p;d/dt max,x10014038.xml
1283.0,14.57,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,58.0,p;d/dt max,x10014038.xml
1249.0,13.91,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,90.0,p;d/dt max,x10014038.xml
1202.0,13.3,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,251.0,p;d/dt max,x10014038.xml
1148.0,13.06,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,679.0,p;d/dt max,x10014038.xml
1130.0,13.1,"C2H4:0.0655, O2:0.1963, N2:0.7382",1.001018848700968,998.0,p;d/dt max,x10014038.xml
1430.0,8.24,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,8.0,p;d/dt max,x10014039.xml
1375.5,7.9,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,14.0,p;d/dt max,x10014039.xml
1325.0,7.59,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,26.5,p;d/dt max,x10014039.xml
1264.0,6.71,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,62.0,p;d/dt max,x10014039.xml
1223.0,7.1,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,192.0,p;d/dt max,x10014039.xml
1180.0,6.98,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,597.0,p;d/dt max,x10014039.xml
1167.5,6.83,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,1079.0,p;d/dt max,x10014039.xml
1385.0,15.5,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,8.0,p;d/dt max,x10014040.xml
1349.5,14.7,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,20.0,p;d/dt max,x10014040.xml
1266.0,14.76,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,84.0,p;d/dt max,x10014040.xml
1228.0,14.3,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,155.0,p;d/dt max,x10014040.xml
1205.0,13.98,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,243.0,p;d/dt max,x10014040.xml
1163.0,13.75,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,658.0,p;d/dt max,x10014040.xml
1149.0,13.42,"C2H4:0.0338, O2:0.203, N2:0.7632",0.4995073891625615,1436.0,p;d/dt max,x10014040.xml
1519.0,7.89,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,5.0,p;d/dt max,x10014041.xml
1442.0,7.85,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,10.0,p;d/dt max,x10014041.xml
1389.0,7.95,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,16.0,p;d/dt max,x10014041.xml
1323.0,8.09,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,47.0,p;d/dt max,x10014041.xml
1265.0,7.38,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,91.0,p;d/dt max,x10014041.xml
1230.0,6.96,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,180.0,p;d/dt max,x10014041.xml
1166.0,6.67,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,501.0,p;d/dt max,x10014041.xml
1460.0,16.5,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,6.0,p;d/dt max,x10014042.xml
1398.0,16.1,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,12.0,p;d/dt max,x10014042.xml
1318.0,15.5,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,34.0,p;d/dt max,x10014042.xml
1271.0,14.6,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,67.0,p;d/dt max,x10014042.xml
1216.0,13.8,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,150.0,p;d/dt max,x10014042.xml
1168.0,13.9,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,296.0,p;d/dt max,x10014042.xml
1120.0,12.7,"C2H4:0.1228, O2:0.1843, N2:0.6929",1.998914812805209,757.0,p;d/dt max,x10014042.xml
1479.0,8.01,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,7.0,OH;baseline min intercept from d/dt,x10014043.xml
1364.0,7.94,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,24.0,OH;baseline min intercept from d/dt,x10014043.xml
1312.0,7.36,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,54.0,OH;baseline min intercept from d/dt,x10014043.xml
1279.0,7.24,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,95.0,OH;baseline min intercept from d/dt,x10014043.xml
1219.0,6.57,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,240.5,OH;baseline min intercept from d/dt,x10014043.xml
1167.0,6.4,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,564.0,OH;baseline min intercept from d/dt,x10014043.xml
1123.0,6.28,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,999.0,OH;baseline min intercept from d/dt,x10014043.xml
1372.0,15.2,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,19.0,OH;baseline min intercept from d/dt,x10014044.xml
1322.0,14.94,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,34.0,OH;baseline min intercept from d/dt,x10014044.xml
1283.0,14.57,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,61.0,OH;baseline min intercept from d/dt,x10014044.xml
1249.0,13.91,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,91.5,OH;baseline min intercept from d/dt,x10014044.xml
1202.0,13.3,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,268.0,OH;baseline min intercept from d/dt,x10014044.xml
1148.0,13.06,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,660.0,OH;baseline min intercept from d/dt,x10014044.xml
1130.0,13.1,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,954.0,OH;baseline min intercept from d/dt,x10014044.xml
1430.0,8.24,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,11.5,OH;baseline min intercept from d/dt,x10014045.xml
1375.5,7.9,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,17.0,OH;baseline min intercept from d/dt,x10014045.xml
1325.0,7.59,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,30.0,OH;baseline min intercept from d/dt,x10014045.xml
1264.0,6.71,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,63.0,OH;baseline min intercept from d/dt,x10014045.xml
1223.0,7.1,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,162.0,OH;baseline min intercept from d/dt,x10014045.xml
1180.0,6.98,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,572.0,OH;baseline min intercept from d/dt,x10014045.xml
1167.5,6.83,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,948.0,OH;baseline min intercept from d/dt,x10014045.xml
1385.0,15.5,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,10.5,OH;baseline min intercept from d/dt,x10014046.xml
1349.5,14.7,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,21.5,OH;baseline min intercept from d/dt,x10014046.xml
1266.0,14.76,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,87.0,OH;baseline min intercept from d/dt,x10014046.xml
1228.0,14.3,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,160.0,OH;baseline min intercept from d/dt,x10014046.xml
1205.0,13.98,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,250.0,OH;baseline min intercept from d/dt,x10014046.xml
1163.0,13.75,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,704.0,OH;baseline min intercept from d/dt,x10014046.xml
1149.0,13.42,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,1033.0,OH;baseline min intercept from d/dt,x10014046.xml
1519.0,7.89,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,12.0,OH;baseline min intercept from d/dt,x10014047.xml
1442.0,7.85,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,16.0,OH;baseline min intercept from d/dt,x10014047.xml
1389.0,7.95,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,24.0,OH;baseline min intercept from d/dt,x10014047.xml
1323.0,8.09,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,59.0,OH;baseline min intercept from d/dt,x10014047.xml
1265.0,7.38,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,110.0,OH;baseline min intercept from d/dt,x10014047.xml
1230.0,6.96,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,194.0,OH;baseline min intercept from d/dt,x10014047.xml
1166.0,6.67,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,525.0,OH;baseline min intercept from d/dt,x10014047.xml
1460.0,16.5,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,9.0,OH;baseline min intercept from d/dt,x10014048.xml
1398.0,16.1,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,17.5,OH;baseline min intercept from d/dt,x10014048.xml
1318.0,15.5,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,45.0,OH;baseline min intercept from d/dt,x10014048.xml
1271.0,14.6,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,80.0,OH;baseline min intercept from d/dt,x10014048.xml
1216.0,13.8,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,160.0,OH;baseline min intercept from d/dt,x10014048.xml
1168.0,13.9,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,306.0,OH;baseline min intercept from d/dt,x10014048.xml
1120.0,12.7,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,788.0,OH;baseline min intercept from d/dt,x10014048.xml
1479.0,8.01,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,9.0,CH;baseline min intercept from d/dt,x10014049.xml
1364.0,7.94,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,20.5,CH;baseline min intercept from d/dt,x10014049.xml
1312.0,7.36,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,43.0,CH;baseline min intercept from d/dt,x10014049.xml
1279.0,7.24,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,86.0,CH;baseline min intercept from d/dt,x10014049.xml
1219.0,6.57,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,225.0,CH;baseline min intercept from d/dt,x10014049.xml
1167.0,6.4,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,546.0,CH;baseline min intercept from d/dt,x10014049.xml
1123.0,6.28,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,908.0,CH;baseline min intercept from d/dt,x10014049.xml
1372.0,15.2,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,20.0,CH;baseline min intercept from d/dt,x10014050.xml
1322.0,14.94,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,35.0,CH;baseline min intercept from d/dt,x10014050.xml
1283.0,14.57,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,61.0,CH;baseline min intercept from d/dt,x10014050.xml
1249.0,13.91,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,93.5,CH;baseline min intercept from d/dt,x10014050.xml
1202.0,13.3,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,266.0,CH;baseline min intercept from d/dt,x10014050.xml
1148.0,13.06,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,673.0,CH;baseline min intercept from d/dt,x10014050.xml
1130.0,13.1,"C2H4:6.55, O2:19.63, N2:73.82",1.001018848700968,953.0,CH;baseline min intercept from d/dt,x10014050.xml
1430.0,8.24,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,12.0,CH;baseline min intercept from d/dt,x10014051.xml
1375.5,7.9,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,16.5,CH;baseline min intercept from d/dt,x10014051.xml
1325.0,7.59,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,27.5,CH;baseline min intercept from d/dt,x10014051.xml
1264.0,6.71,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,72.0,CH;baseline min intercept from d/dt,x10014051.xml
1223.0,7.1,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,212.0,CH;baseline min intercept from d/dt,x10014051.xml
