ignition_delay_time,T5_K,P5_atm,systematic,random,combined,final_expanded,expanded_relative
6.00,1503.00,39.62,0.16,0.24,0.40,1.26,21.05
9.25,1449.70,39.47,0.36,0.71,1.07,2.07,22.42
14.50,1401.40,39.56,0.83,2.06,2.88,3.39,23.41
31.00,1355.00,39.77,3.03,8.52,11.54,6.79,21.92
71.00,1298.00,39.36,14.03,49.80,63.83,15.98,22.51
