m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,log_idt
2.057997743140683,2.171374898256092,2.0866398619773006,2.4734730073208717,1.0390728842485228,2.6804552741809125,0.3464518242771972,2.1578713756810233,2.263268860247196,2.7783152065585766,1.2901791431212628,1.0572890513965385,-2.3294093685026986
1.8724395418973871,0.47343454372011623,1.0468620944654732,0.38211832568596427,1.2822742641311706,0.6485931784096126,0.7668186889597808,1.7643732436607213,3.008982825342978,2.0956032128108113,0.9435714153977559,0.4445902139553019,-2.339387096186295
1.0823452699309455,2.672094023197712,1.1206249988669053,2.3115015058237662,1.6900904232348082,3.02148891456735,1.6493114346241784,2.6133567058974068,1.0576734779276202,2.158642240267092,1.4034154051095642,0.8007859314026581,-2.3322927382609473
2.3526192899741125,2.3099929707120452,1.958274874154007,1.2638844510812837,2.0166145257141865,2.861463596008762,2.1868641214363906,1.2988582820431296,1.0897657079701906,0.7187264057507196,1.7290933240447994,0.9206279054583522,-2.3170882486117828
2.9040136822719185,2.2315185158747566,0.7779295876217394,0.938379698307876,1.1090560358109471,3.1349302560965517,1.053769940603426,3.114151060505531,2.517810317397019,2.5355890387395323,1.77941586799462,2.063279898012398,-2.4315368520459724
1.1085125947370154,0.743704405737436,0.9792573037016903,0.37108348454401685,0.9714213849497346,0.4888995967840949,3.0806718848950423,1.5654286254492484,2.9896467978835344,1.5694156309517941,2.088219790256898,2.1959070627534847,-2.3673247469586642
1.978939191494303,1.1781197359402142,0.9179541371852452,0.6473934634554881,2.816976910606177,1.8049298471564938,0.8330692360626912,2.5497455604877253,2.0453158813741434,2.94342811366631,2.423920948216242,1.3921540089705715,-2.3151354859955133
2.3313056686850118,0.4809609423124023,1.2248941923791121,2.1906337285054223,2.1916094441663714,0.7374122008644288,0.9544194960137855,2.251543888498606,1.687610438267223,2.0054867120226727,1.116721812251893,1.9147588561401787,-2.5114017901124743
1.8993139586459002,2.000135461678974,0.8584312804155294,2.2513660833118188,1.998610242685024,2.164540477628938,2.5224482068959397,1.960709452775254,2.727627878934417,1.3140519497323673,1.546036139807844,1.5660043991892962,-2.3324890403689507
1.7385261525984916,1.7869513967789075,0.4842813705405113,2.5501399986933553,2.5802985858267844,1.281530504403564,1.0089130469349223,3.013949292375997,1.9299048492855486,2.5053149230482203,0.9222973258138569,0.7598282093372692,-2.3176337315270414
0.8796454005122356,0.3824621113979374,2.137136665927635,1.8910416753191812,0.5231950106879484,0.9302217900860843,0.8953302898406972,2.2560528501763875,2.9192960832776533,2.919686956119955,1.3473667304512185,1.9795122960669236,-2.793205475270623
1.1426824235237192,0.5817964930854159,2.147009900079952,0.9686401310841288,2.2484073859104563,1.6581312053025579,1.8734399727553543,2.633710213914401,0.5654200108663282,1.2594411148876843,1.8991534957686715,2.2745893993207584,-2.384761098686184
2.8228524879145636,1.2225023131341894,0.983101532208335,1.7011904596515792,2.688215827005192,2.0847322110695496,0.7050672911445577,2.1684730456082986,0.40658256962880235,1.8446875767671758,1.9708809259387965,2.656824824026216,-2.3155561445986272
1.4180744671156613,1.4090312372695388,1.7845121368706363,0.946361898753528,0.8276946206999964,0.35598874417597454,1.5008439559039757,2.756652054859594,2.753523247573069,0.6717684368764629,2.623868719768681,1.0084397966700687,-2.3716943420901644
1.0357574492544952,2.0570480417228896,0.6184558911313228,0.6825333624362279,0.9389349494085402,2.5178560728202872,0.5908302222842519,0.7239438551474697,1.364609822899499,2.029829793033305,2.5190994625318646,2.010979665838061,-2.3200894730695176
2.3073337439138286,0.4176318743359309,2.0453991854332414,2.29171369085674,1.0210553969704177,2.009234111921794,1.4810494372011607,3.0234551810533725,1.3901459035351145,2.6950377450031864,1.5196213106321814,0.5342064114900338,-3.3561189958327673
3.019832084590154,0.345587924038865,1.8165691601914369,3.1204224681918182,2.156571905452565,2.277231924216024,0.7808906836997613,0.36363165213463755,2.7398071250106937,1.7832312673476967,0.3720103317479366,0.646926678901959,-4.898661368155763
2.4509537782503212,2.978461755242567,1.7014608941745577,2.9552874029922442,0.5592493804917967,2.5943987233011487,2.5582176374892245,1.6578940363024974,1.3688474783859974,2.191333331197783,1.8341078249692657,0.5403959590062388,-2.3219829066061193
2.1180950083578627,2.445085581358514,0.941881140634188,0.846048493743425,3.000514507501146,0.9350169584108861,1.0815935363603004,2.60954754248394,0.9399562002523962,2.211179116726741,1.7036564488386172,2.860763341175943,-2.3241400049568224
1.4980518541323924,1.8891349610617085,1.820698189356582,0.515871188102802,0.7421745740352512,1.598443267010313,2.0633439645865717,1.3937447455438703,1.9637574845560033,2.2214285589887037,1.984748286608422,1.810304417173139,-2.3890349557195605
1.4045879677770894,2.2123814055121587,0.7506604248507142,1.0147394165530097,3.0537918208324184,1.6373382803359458,2.780358784631352,3.0726139412458644,2.170830851186021,2.4330467060767447,1.0545931150974612,2.748260688560615,-2.314161277607716
1.1665431401062025,0.3711879368420498,1.9239168167399316,0.5058264075375908,2.919242202224332,0.7971447637028037,1.970239919978643,2.909733266920841,2.4064521018019542,2.429441719565019,1.6857881047575736,1.1585844631430455,-2.9785870169044486
2.6782929401881233,2.611320110342577,1.2358027233624753,1.738140448376067,1.7582833460838372,3.150544617167475,2.5296610324907087,0.885631569227844,0.5194381280355297,1.9905615309241742,0.6944404378676439,1.843299042716089,-2.337825516716434
2.6557106487510675,2.230051175676901,0.7047192323040088,0.7119368357073987,2.7709305576404932,0.3776333869611102,2.9515420477316123,1.594624675049011,1.05653111873439,1.0441902671573975,0.9195799414975185,2.416491050408108,-2.34246278805219
2.7396723132350913,2.4159988364581912,1.670103424616595,2.1164789487637514,1.0694182064858941,1.1207461111927934,2.0587155658383183,2.4206383266423197,1.7532739344702863,2.6666869296859836,1.360811024113791,1.7878388746527507,-2.3167021740883946
