m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,log_idt
1.786315640094464,1.762916163187097,0.318827230017495,2.032634035184051,1.059417397648725,1.3003843503568986,1.6644242723045113,2.3390116587035323,2.9168570179559445,2.273401871444285,1.081727309376629,1.4211502757046417,1.4469026616403782,-2.3126496703709485
1.0561097039981027,0.43351306081358915,2.6278283708271637,0.6594499524029731,1.3041012762232527,1.4863616319969581,3.0798162451724793,1.0832292144433333,0.7631273051873884,3.05746001586151,0.48060936792342945,2.1374316775484568,1.2313448124554338,-3.475182535310112
0.9261031630130747,2.7367773841686227,1.9596574794050456,1.2284965184111116,3.0330169946733387,1.2150674565699453,1.7117812937256236,2.1465861818570295,2.740722499970891,1.3643595233306958,2.6189896379090953,1.7524804308857274,2.6176411713302574,-2.936648864956985
0.5740623107656224,0.432621535444703,2.4674725374756337,0.5572821103840115,2.1961105643353003,2.0677781497414913,0.7709705879053765,1.7065854236181264,1.2502618981705322,1.3158729402193194,2.2239655960983544,1.4082372502571239,0.5593652768515484,-3.8332688912211323
3.062877348605776,2.565421652909783,2.4143300203492273,1.5305609757959278,3.1213338570812104,1.3336794679338668,0.6687932974608675,1.6106644460643345,1.720402130675051,1.8815554901996554,0.9047505935510436,1.2622898031896475,1.9533973771199686,-3.3484960165987294
1.5162684165652618,1.6510551599244019,2.543078162541151,1.858730849762627,0.8256964180122663,2.4230310912494404,2.393534177349965,1.1049132802584756,1.824040009525489,1.405814950958554,2.85140461711583,1.7626132615552519,2.181260242303654,-2.574759605031941
1.74991568975337,1.1352360393247698,3.134991658231324,1.3238040958132973,2.0741913180585874,1.8775814117717713,2.016912712352176,1.8740772399112595,3.017964835853571,1.1405302314108512,2.1058252204169583,0.7679929705039921,1.4023662458590342,-3.609475726052892
2.069542296081685,1.5484141975769121,2.639390642755411,0.5298945036428371,2.9215216089236518,2.0010476045565198,1.2328460998957953,3.013171874115935,2.3101837493662534,2.53322303116637,0.5783461316342025,2.369738445395472,1.6018219725603196,-3.111608308651651
0.8096954085677746,3.0941708266881363,1.6122246204192177,1.9326102270736327,1.8005626709027145,2.003719123764537,2.9847685808151687,0.35423889737329894,0.7125722218420618,2.697940940773724,0.43894604035651785,2.034991065889708,1.9835215665993755,-2.4872788306399567
0.5615011414185,0.6215837233601351,1.5874771620528396,2.0717533320928134,2.874466900809553,2.8075240512115407,2.0189453244430373,1.4826531544047268,1.0861292201291373,2.764032027386836,0.7435301210759696,1.3010907646656504,1.397056828695249,-4.664359301391749
0.6167130455430319,1.9732520572220054,2.591130690851781,2.0289280936486938,1.0686811896729118,1.3762857899980898,2.8842825517888366,2.8273156507873325,2.042305175116785,2.933167872860065,2.801864022926213,0.631480960649821,2.370853681981775,-2.741462477235491
2.6321767556467166,0.4517365800242176,0.45508071489161545,0.9332519862819437,1.9029958026274447,2.5461222736355182,2.9747432801579454,0.5041415262409662,1.811908009998671,1.17660846865954,1.9570031283772797,0.8308776666479105,3.010292455764762,-3.1868060065576085
2.4588968314187594,0.9484734199971332,3.012718478907138,0.7033505178513619,2.988633663070838,2.23602155820534,1.9151988572212073,0.7759458910558948,0.8288595668710788,1.4804727795042167,2.1517259013744123,0.4979494872579012,3.0351125622724164,-3.835220355431884
1.8658506387378635,1.1598304234583134,0.9597855540489117,1.8808527981363374,2.670612022966202,0.5464224044925575,0.4775685266966763,2.8168795823934833,1.5049991237576121,0.740190807276375,1.9030638487437868,0.3632815702676769,0.8483468016763764,-3.0534338162215704
