m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,log_idt
1.786315640094464,1.762916163187097,0.318827230017495,2.032634035184051,1.059417397648725,1.3003843503568986,1.6644242723045113,2.3390116587035323,2.9168570179559445,2.273401871444285,1.081727309376629,1.4211502757046417,1.4469026616403782,-2.3235056166512638
1.0561097039981027,0.43351306081358915,2.6278283708271637,0.6594499524029731,1.3041012762232527,1.4863616319969581,3.0798162451724793,1.0832292144433333,0.7631273051873884,3.05746001586151,0.48060936792342945,2.1374316775484568,1.2313448124554338,-2.9093688626211147
2.765571386332335,2.247282025174739,1.4483542416444017,0.5168816696945333,2.047336499498026,2.724821850479428,2.7668386126662248,1.0095061194051838,0.5449331177270387,0.41086837024121337,1.2922244646107772,0.6692223316833932,2.635787244127149,-2.315589167864614
0.5740623107656224,0.432621535444703,2.4674725374756337,0.5572821103840115,2.1961105643353003,2.0677781497414913,0.7709705879053765,1.7065854236181264,1.2502618981705322,1.3158729402193194,2.2239655960983544,1.4082372502571239,0.5593652768515484,-2.5557737178603563
3.062877348605776,2.565421652909783,2.4143300203492273,1.5305609757959278,3.1213338570812104,1.3336794679338668,0.6687932974608675,1.6106644460643345,1.720402130675051,1.8815554901996554,0.9047505935510436,1.2622898031896475,1.9533973771199686,-2.6683629665988384
1.6200766067317538,2.7204224338594356,2.888884372356396,1.2055240253560842,1.1078166717844942,1.9746650473687193,0.5710911848851874,2.9023657164173735,2.9432066997141364,1.840951595376429,1.679717601892792,1.444766899758462,0.5712242679510274,-2.3152586954228145
1.74991568975337,1.1352360393247698,3.134991658231324,1.3238040958132973,2.0741913180585874,1.8775814117717713,2.016912712352176,1.8740772399112595,3.017964835853571,1.1405302314108512,2.1058252204169583,0.7679929705039921,1.4023662458590342,-2.8046886623845295
2.069542296081685,1.5484141975769121,2.639390642755411,0.5298945036428371,2.9215216089236518,2.0010476045565198,1.2328460998957953,3.013171874115935,2.3101837493662534,2.53322303116637,0.5783461316342025,2.369738445395472,1.6018219725603196,-2.5228331809625018
0.5615011414185,0.6215837233601351,1.5874771620528396,2.0717533320928134,2.874466900809553,2.8075240512115407,2.0189453244430373,1.4826531544047268,1.0861292201291373,2.764032027386836,0.7435301210759696,1.3010907646656504,1.397056828695249,-3.545727181509129
2.4588968314187594,0.9484734199971332,3.012718478907138,0.7033505178513619,2.988633663070838,2.23602155820534,1.9151988572212073,0.7759458910558948,0.8288595668710788,1.4804727795042167,2.1517259013744123,0.4979494872579012,3.0351125622724164,-3.390318683462966
1.7421971800352873,1.8339441258864997,3.1410407388840422,1.7769601857489317,0.49695045539008403,0.31624395659509086,2.786107952988704,1.8978575574017615,2.9334481243477706,1.5308743483257625,2.1237186860961383,0.9541692377542943,1.2139826149930728,-2.312976816206758
0.4468105488411882,0.3571653443542336,2.754118001044061,1.4432339453582026,2.7104022226163544,1.5533947428310844,3.0299337455169457,1.7107050424252574,2.065021764445757,1.9208659052480734,2.7922716544503094,2.6292744919289053,1.8981119680768122,-4.246594895512004
1.0677121971884385,0.5535633119504684,2.4423940591223605,2.103097224259307,2.3932312756099785,0.7274681997509793,2.2076566412836613,3.09217552101989,1.8325911885645096,2.139096976112463,2.605422418116964,2.696610957992608,1.7617604833284735,-3.8658099402011907
2.015529189204968,2.254203722628078,2.436995807016506,1.5670495518316965,1.8612925984268736,2.4491186052004483,1.6729747467042255,0.8708153915667296,2.6005695667026503,2.0733281328287023,2.1950090524265997,0.7040917536443254,2.8286587893880895,-2.4824677367297854
1.1202971881140784,1.4125808481741606,2.407595431368309,2.1135863387209084,1.4405691891172254,2.186638137024873,3.0751002523962123,1.5011276423861313,3.151917666780772,1.3587187828667704,2.3533569209103957,1.3590547444210217,1.9515390696574964,-2.5286246670844066
0.620248389261266,0.8481474531263014,0.9350639875785627,1.758812126349551,3.1437842796741315,1.776714691354589,1.2872776978087492,2.6931221067791493,2.0227034090719416,3.09886020947131,0.9579444866956769,1.3379545948473643,1.2212857902941685,-2.5315788977017952
3.1011189957089536,0.3326628474038121,2.808858777892568,1.3775349241534458,1.490218108201154,1.8479590023462793,0.7416491632456433,0.7141374602628261,3.019605765386611,1.9675090448365942,0.6060318463028895,1.436919180019029,0.9989608703343291,-3.7516158673331246
1.6726364222390246,0.7051125112362464,2.6436044494232296,1.493902983241833,1.7238684108760534,1.0953453658024117,2.0390710727105446,2.3935083473194414,2.8110157352168907,1.7735670654218418,2.128189170686153,2.149168699465006,1.4204616723714647,-3.0841995839584824
1.5514652695201963,0.6937204893111686,1.182055254066879,1.6675011244165538,2.605406369173333,2.1094923274299346,3.082841677535613,0.7547054659850628,3.054803317949255,1.0961411564436696,0.7081544482832193,0.6611573538709095,2.385242722230746,-3.3371000424404014
2.410875687761523,1.9632614886699356,2.367490332046565,2.0511328498595245,2.0647137758621876,1.0903067829884685,0.9629970363282538,2.3095166127881486,1.7781103964746778,2.406962373916065,0.7251417480557518,0.847964756738266,1.2466531834497303,-2.345224197635725
2.2928773005386756,1.9393870970891849,1.7726211526055056,0.7671674929916302,3.148955114631571,1.4824264183320246,2.494746872997572,2.834472272543711,1.760868508778677,0.6437001648982605,0.7974340452769484,2.5909329819377946,2.8328781004923305,-2.668919740384531
2.434598605679716,1.069150175149096,1.2574395946124268,1.4930763544362469,3.077581000956141,2.9242764387461335,3.0905814688955786,0.7881927797788192,1.8921217396702021,2.824032640802956,2.8377961319732377,2.7886844090478924,1.586442314719904,-2.42599788827069
1.4127012174383038,0.3538230726708264,1.8792076765898822,0.4534883236990776,1.8958028791612627,0.6569558733712677,3.0527185118720386,2.6744856839833613,2.0199034263478275,1.254204129464393,2.3845273842701085,2.6341476993024133,2.6011238567909913,-3.0988520808557274
2.9976994818782954,1.2800941210530659,2.0577419341608914,1.8979046148848933,2.2707064207141308,1.8362904240642792,1.5507043831153267,1.5668705999685137,1.5932681252683873,1.6837773281984116,2.2973055911360265,2.077449313370356,1.5306607434623798,-2.66773214640521
3.0904031503921785,1.529471695609488,2.1951898646159353,2.0646033896295,2.2089029631548898,1.0194294923038696,0.6361285226479563,1.369484063305948,2.490101198806967,1.8546791764378547,1.6823486011587763,1.900899371381011,1.3617534167831322,-2.5515423523153933
3.122796836635112,2.2985800816065365,2.9286313912765096,0.9934697842580444,1.8693929975406687,1.1651166551915015,2.066890775820754,2.3007432032608706,0.8467907448933423,2.958318110863072,1.5580553883532635,0.9054375542604369,3.0407216295475963,-2.4874400916538106
3.1076967874868444,2.076041826629822,1.7705055288470597,0.58972167826589,2.7889455667153467,1.1325151456908014,2.2181413720067917,1.722569950445603,2.8397478775993052,1.9969715028706776,2.599429525476592,1.150712489599528,0.980062959046869,-2.316982714733169
2.6719099152820993,0.7071539905309268,2.2455870444825248,1.3531835219937927,1.9517698205272658,1.971393462458707,2.333572349796791,0.7374638509749758,0.7683240693011999,2.1224933634387924,2.7956214734241254,2.583108508460515,1.099132160225393,-2.7348445631311074
2.46939020355455,0.9877563321722427,2.513893880473832,1.6335074772707812,2.0875633179039745,1.5381663299017967,0.9941672187468953,2.1813868713544213,2.9602092875320203,1.7942598209523701,2.824602381081748,0.6645587994305798,3.0678596669468385,-3.403163761803374
1.7512404959233994,2.6296162651732566,0.3609055773136349,0.5577323994887196,3.090809956099416,2.935022159446212,0.9735165121019165,2.514231180535977,1.8274830191588316,0.9198852583207393,2.4860440093059077,1.7108912984317588,2.690160116390647,-2.3478841044184358
1.7604965959595484,0.8873518530894613,1.1383822923773812,0.4839465933161635,1.788907445204287,1.8130667325700929,1.5032215240421452,2.197044205468821,2.4525125225944,2.6219162249443784,0.9520137888205784,1.5426944362110897,0.5042658418699653,-2.3240934596584073
0.6785101396477166,2.7891595672430753,2.197506674609602,0.978562780711542,2.8251771411285764,0.668837739811187,2.558298101837186,0.9888301736295477,2.8556988849989002,1.567701420994755,0.7359058954288931,1.0500947008750074,2.3949996689160185,-2.418415494140505
0.3523230892126919,2.26563839612548,3.1469855147653454,1.7977031700665145,2.4451821222148524,3.1486667112861917,2.792121328025133,2.0025616566490316,2.7148296830862315,1.5240823437917106,1.905464564887636,2.6658332238664135,2.964374171825052,-3.037054093839261
2.4146399692521494,0.5886455813391575,0.8381772755472143,1.6749080108430647,2.6503951813291073,3.0503567190109795,3.088368408936866,2.2026181120595543,2.9826610143335954,2.752809111367944,1.5774326626757997,0.5702130260778557,3.1265425631342785,-3.2830273595932575
2.197129942549357,1.105215911921108,2.351427924520538,1.3483598343326133,2.509120924185973,1.0164455768056326,2.6642846479367543,2.735198860116492,1.543904213076102,0.5036824974069742,2.5966018134184674,1.1470590423189124,1.0693865981259352,-2.476370395999583
1.376453687836199,1.9897045242732376,1.9990626299628822,1.0480433093602355,2.818423235918269,0.6049845090987851,2.708707153052942,2.0635913946041526,2.756174409908322,2.0443105038924956,1.8508660009215236,2.008484607418698,2.5801751286358185,-2.5525657121862073
2.1304036118847685,3.0593090226632795,1.3931140602639154,1.8380935072804925,1.5332167123253089,1.2470115312996537,1.4001734540385673,0.5767836212744522,2.6311227626679754,3.013106282107365,1.872960319944499,1.8868910756736226,0.9757337289979315,-2.3225946009419727
1.1173162244501444,2.5448480945881764,2.4279400760730008,1.5020621584518237,3.051675817774055,2.4404029294898253,0.6742537149332268,2.5032047678572855,0.551338064022084,0.8728436942742324,0.9916658222405182,1.062190190632846,2.5083126836551926,-2.8476197335121136
0.9969489759907861,1.0069304283212341,2.5240033413527154,1.02776829511437,2.703365622069679,1.8114227734281108,0.8862637310987589,1.5134204155089972,1.0764492848497027,1.0381721773642967,2.2573135522063414,0.7027772500522576,3.137730210299392,-3.41591032922913
