m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,log_idt
1.0230802573551292,0.6925801584257677,1.7147380698358143,2.33425034827821,0.33271793310486275,2.0812301585363464,2.4316676627869356,1.7458271061437554,3.1594645986239827,-3.267414835467507
2.133953612534045,1.7215415519951482,2.054532373048522,1.598894415732576,1.1044768628545318,1.575490021529682,0.5838282399194638,3.0567995449943317,1.1959303526854086,-2.321272824770711
0.44474764874108913,3.1318017033910053,2.035843552952601,1.2095883636650104,1.5707068966796958,0.34043538987930233,0.4318621314214594,2.627541566886205,1.8200204059861063,-2.351223525388865
1.5479229978690057,1.5000439913180592,1.290873731281468,1.8009135983109883,0.8397320249534967,1.0573024272952143,0.8436076697423661,1.196555064285182,1.7544735533347844,-2.3723354867035122
2.0984338939805776,2.6078139482864446,1.904178559908357,0.695030154311479,2.555651738622518,3.141309924177481,1.3174682284591146,0.42904252900233003,2.5253277971201653,-2.306744693707576
1.9562856945930642,2.802488766506639,2.8404300174889574,2.032061281693463,0.6798262489132272,1.704524990406175,2.319576648925305,1.2160197252415372,0.5711871865819056,-2.330440143407759
1.6626749448372653,1.9257055855530187,1.9636828460031055,2.2056755814205395,2.634562079533419,1.1961373368705672,0.4892108853596535,2.8105440364578653,0.5237827563187527,-2.3084104361290136
1.473085630269008,1.555656684228879,1.8717266483056636,1.7816749983856641,1.0876442591245357,1.4946676857136807,2.8006178548501426,2.782238134868196,0.5856658072103476,-2.32204256559151
1.4190832779517748,2.884234077358019,1.554089940996527,0.4402722536809436,3.0343646914084483,1.7857416872512377,1.5416306861732512,0.5153852368565557,0.37351562376331693,-2.342291465769313
2.051009038672903,1.9056621959151763,0.8485331914199528,2.4877932790439594,1.3696269055557486,1.5945385166837889,0.8651598160713059,1.9811210830510246,1.2981580546500664,-2.402403654909107
2.6838343981472828,2.5401525275119723,2.0253619953278488,2.617448855429518,2.869465060970095,2.9317264518816004,0.49538121297342436,1.16714247512797,2.627797659687631,-2.3231186944644353
0.7136214592551677,1.9706942713448572,1.5297426160671006,1.1703335414312148,0.8951307848250296,2.221193600136527,2.5079166626273146,1.1111513875340437,1.9440142355375818,-2.387236147661998
2.6369807388743673,0.6423516437217645,1.9887514414515426,0.480217899013882,2.990118359328718,0.43077806492540593,0.9696730139025229,1.8970237140428867,2.8862403379525725,-3.8009976962336123
1.2563434977859411,2.100198350613471,1.5707087912941198,0.5145712504106422,2.8894986883384064,2.9803009560491387,1.1285825845721178,0.5340268789648857,0.8256117022458191,-2.315824687582755
0.36036162888668005,0.4394144831805643,1.1190792949998585,1.4829869564309304,1.4334889694117903,1.4392172551572016,1.035612769044556,2.6758286964409734,1.3212836408935413,-3.8351481621747676
1.6222561028760332,3.1545158465392817,2.0463224063291765,2.8560570421667255,0.9300013662406823,1.1904158176257291,1.3897151965756407,2.690931601709085,2.8911521234217745,-2.4069519487008435
1.2838642849112947,1.964367126776414,1.5418922064459257,1.5598287578557315,1.0545551142180263,1.20258664280677,1.0868121961815458,1.4571963879524794,1.336719495049061,-2.362725499043854
0.6188592615836649,2.9057256230946544,1.2976968875365666,1.911008529245688,0.603477791222482,1.2270222296821893,2.7515704978364464,2.319003326760441,3.1374346612158885,-2.3925767058939513
1.1993995466554406,0.4153123415317221,0.34576435786266774,2.5066316673007045,2.040307337451023,2.261984998200014,2.218607879035483,0.3709541671398562,2.1947257997004845,-2.3240091928142976
1.7862250003012725,0.4740351422083969,2.8788646195025933,2.6711330826272928,2.181807535953073,3.1008868827579965,0.6940225761703482,1.1840456916892999,2.3614113686027993,-6.724631173747162
0.9775698970870517,3.0190227713548707,2.266050313582876,0.6686370417337418,2.0363631420071293,0.7765622705916355,2.1086260640288383,1.358559770828321,1.3675795168208065,-2.3049652099342963
1.847425032610287,1.3991439369811818,0.7805223581040507,1.9452517834170642,2.50063341415134,1.3896314586235883,0.6719829390782168,0.7514207546003555,3.05316521751069,-2.3138141414293205
1.1377347767098756,2.705212488084009,1.0824771099664803,1.0371849924802976,1.1371174456445576,2.8190445819626486,1.3518477707182783,1.3966954293918867,2.2074942923346343,-2.4765987455770704
2.056972885110626,3.0347433441127887,0.34828888108968153,2.0441747914738317,2.198520271087793,1.498247251794494,0.6171033617345774,1.2373542813776122,2.6555579054242338,-2.3404558143997036
0.6583759951897024,0.520160381441925,1.3814389605307311,0.6932696440227368,1.4789033357909331,1.4768162901470805,2.7436532326896583,1.3545612425459537,0.39261086181121246,-3.2106786206356284
1.349332355987236,0.5564085935259029,1.8370632041827308,3.0885072706056644,1.3456043835635234,2.6757692784832976,2.4824782932865084,0.43943010799153737,2.277541482830643,-5.459340074409029
1.399285337668355,1.147136062912206,0.7003234913221891,2.612762204536477,3.0849425950440166,2.669845984727792,1.8314996720387513,1.7660462694387469,2.74110732747349,-2.3503728148532836
1.6314561148762838,0.4028268799412813,0.9501470585986663,2.7163631493586506,2.3157776696205468,3.0900479703303594,1.2791668947051653,2.8156779008357007,1.1774188849858989,-4.874639526472307
1.8272412228897197,1.6223810734845798,1.08459457798108,2.38856592915601,2.5699739641457358,1.551481886386043,0.5533521503061767,1.1871433435189553,1.921939562124288,-2.323761268173295
1.7764063082494939,0.9373298376816706,1.7882824020967478,2.0159342161707,1.2536587727720254,2.3887393044296803,0.7641819124684933,2.9073840117276006,0.4861828153563208,-2.876027429739686
2.4054331828890594,2.6091363315794296,2.1070717392264893,1.1431438161663974,2.0671368916393753,1.284977379523735,1.6713510609473758,2.788712451458802,2.6338560183569615,-2.3199400060731272
1.1916135717768075,1.0675046773615173,2.642182062258164,1.609498024452466,1.9123388855457037,1.6709898589142145,0.36056232063883703,2.552843865180858,2.604342040951075,-3.3992341119676457
2.5357242096350325,2.9951675645200546,2.278236039261598,0.3712808681030133,1.7103942450791834,2.134968421405746,1.9351639811999937,2.419006266033541,2.832778730735338,-2.3445267971729815
1.752703543642556,2.151219496511035,0.43435844640529075,1.0427885846020248,2.5240363589703523,2.5863240902396143,1.298385684351117,0.7736017395405042,2.7244475620935233,-2.4694801824097055
1.1037607757935894,0.7790173472984601,1.4279032717999849,0.34506071188554693,1.7245411463152813,2.3287404160930443,2.315230549086928,0.6684046750935446,3.1453987006464565,-2.3737529174883307
2.2501409507477836,0.3965225519486508,1.1302919922078623,2.753628200582501,0.6375845820082939,2.0965061538084107,1.450181133176742,1.446807320037735,2.0195486906039686,-4.956985155273905
2.6141588375106566,0.46500601943843645,2.1363270241739754,0.4743662026453196,1.957759196414093,1.0173861136261946,2.0281160772590257,1.577307678019326,2.2951410528391825,-3.7585613442614227
0.5611790635365415,1.0613042862473119,2.315765755648627,2.1234063328763777,0.9702285193137787,1.5357645628553973,1.9703602145710861,1.0485189153790955,0.6525816974644858,-2.850653354833176
2.4721769259723065,2.267942023223697,2.560634086107478,1.588400193104808,1.8675872921551004,0.8935502032694735,2.625638123674504,3.0422539956611074,0.4001606505034927,-2.307331752771747
2.073842596442519,1.4782034004538631,2.6508450545030087,2.803641701022077,1.7535793527226835,2.801860285341785,2.0876450232044967,2.7541940767173325,2.395030999855241,-3.029509074905807
0.575393885508608,0.7332145651425583,2.2394358411908235,0.5924955138323376,2.4136933590430654,2.1808547329221186,1.5124768953949683,1.8035118491844302,1.6578250336455789,-3.5271574804131305
2.701922861766925,1.7051594454374346,2.4751215489750518,2.22523518747494,3.1554313386716144,1.7137543890415068,2.031391145490741,0.5651511867346062,0.5570570154223002,-2.8950223426461164
0.5721672594972005,0.9284523478522224,1.3580401613290416,2.6649160610942793,2.4447149827571826,2.323952455476639,0.7102367860938572,1.592185007680245,1.8718353296614776,-3.0834192282777995
2.3866840296165286,0.790084943504396,2.0899637442950203,2.4358753602764254,0.5919918922073264,1.0394818921552147,2.7333188416713012,2.0458555991398013,1.663347381927069,-3.5307977372086734
2.4545839917940975,0.6312745894041185,2.8765013421123733,0.6121840426688653,0.8313573766107527,1.3466177874784175,0.39035639754485646,2.195709726039124,2.938798561052743,-2.680876914597547
2.522827585019506,0.5523117131297786,0.7555729006459063,0.8519450828654851,3.132148516183855,1.7694043321287776,2.674762223277637,0.6738518068882292,1.0558099549632114,-2.8050498503169528
1.7418699948109249,0.563095412111326,1.7417264655115705,0.5699378519736035,2.6237459848559324,0.7675527785948972,0.3540742821851013,1.5471191265198077,2.177202455236496,-3.812261463412911
1.8772433719183272,1.5672293203731469,1.5891160580196393,3.092834462770077,0.9322047539387319,1.141795116908595,2.80793900722628,1.7235708122170577,0.7712536525457853,-2.323567452160187
0.6721844603017663,1.2028191662474341,0.7760237554590594,2.3003052910318127,0.46735112077773744,1.6081697925074006,1.802037989106118,2.80664867501392,2.8648608004758613,-2.428544409733783
2.197810985984807,1.2132499247210462,1.7231920168719572,1.0936861204279178,1.799095102665223,2.500013420569395,1.0270542265161384,2.573211586315097,0.6990755950328711,-2.3032111493005045
0.682392525959129,1.8510327278951983,1.34410272712593,1.9038122193921803,2.122540542030991,1.4122175440003386,2.772865606645971,0.7271076134411483,2.74386463406379,-2.3119160948706514
1.8591848962049207,0.9846360828291925,2.564154169661106,3.0952333421937586,0.9438251940843765,2.091582796028932,2.1444260256681353,0.49318870002962245,2.7580228312831867,-3.898091482890722
1.9225754600615566,2.6209266715138977,1.469602302684878,0.39185428543625017,2.1471494730458662,1.2799407689720377,2.7853398127187594,0.8588773483643155,1.7986739143885133,-2.3447386027548904
0.7731566218139272,0.4311974130099464,0.8188422365140706,0.3288240996361939,2.631121877708012,2.4626685198958542,0.7063127978075245,1.1028395617663345,0.3275219779300511,-3.2817071298538023
2.170090348853763,1.1087338030940956,0.5796581356239168,2.985060421785907,0.48299275115278906,0.45202386977499837,0.7163971249881291,2.9287119080421964,0.5969642689685948,-2.3351171906110317
1.8856900510818562,2.0739177361483243,2.711481835440998,0.5550623581059624,1.5254240129741654,2.271439145243812,2.7063720350449536,0.963475449819599,2.229343326857412,-2.3175191452005204
1.4210640249245712,1.9917385875266054,1.4823356059847919,2.60851883920108,2.2664873482663217,0.5689507466034065,0.6818017160475558,0.9371224779961838,2.960829552555557,-2.3229915281318685
0.8789818354123693,0.6046069355707268,2.9380921955700536,2.8779793263383677,1.8564488080035235,0.36574317205638174,1.7326748833412375,0.823465034093797,2.9534042099278786,-6.5063797793963
2.538001571559581,1.198112341999706,2.215325497637898,2.167441938617437,1.8436581706406496,2.5897341780361156,1.4151219955771992,3.1460806841745894,2.571720075163084,-3.065710780113738
1.7791967835830906,1.779660066538528,2.4098731088533913,2.906239892962003,2.90070456269553,1.4479548065271894,2.0360730307835855,0.32634049227052486,3.0287227862417514,-2.7751185547984982
1.0745130617500696,0.6596573973755604,1.780483487417372,1.213361539010456,2.8556734364568377,2.240106887193779,1.9846038451991255,2.000587700925543,0.8068490928554887,-4.0760274067787385
0.9998795136071918,2.8731066408151347,0.36293939817626114,1.5751852017414625,2.5907319192116702,2.5682219588309034,1.5965766503418217,2.7184793371972105,3.088574546993067,-2.3181186855024745
2.5020177452088928,2.74490054628489,1.5598468278139368,1.3620514342517154,2.2677908406068776,1.5036321124972676,0.9305230031461855,0.8403511940095207,1.3888813595380984,-2.3222560074239307
2.3028554713630967,1.4626736775880658,0.6369197039915508,1.2656292084684633,0.37390783202840655,2.705981060041859,1.5613653943357322,1.1152821353288287,0.42091158558251024,-2.3544484185057715
0.5472660422477256,0.33192306562518226,0.4294743206432451,1.237783700587801,1.039144310926285,0.815947865879318,0.814448372809188,1.3286208662803136,0.9037740700490815,-2.303929179189091
1.412666754248653,0.7422467975313803,1.6988039383903069,0.5798959835827684,2.4173152437167658,2.114296490799567,2.873409111733579,0.9913558469778707,1.7919321294800374,-3.25426245493473
1.1736749694566984,1.4902349546925828,1.314709071491498,2.1161072834727825,0.9070488152234666,1.9841110033168594,2.4255244318058753,2.8899413150586204,2.617775725085489,-2.364774427266556
2.557121586568023,1.8646249766319503,2.1661010882303287,1.5253213691578866,2.253325126442329,2.14838392967298,1.039698135629055,1.426873891699709,0.4253569187832898,-2.309697963991082
1.1238941450399593,2.040130982373613,0.7909212782935822,2.384577301088506,1.1090331124717654,2.5088514737908,2.337355857434794,1.787463421781773,1.4763849733060401,-2.3053289259236522
2.331335099831753,2.2238840743819064,1.0997778668751703,1.0664386529194458,2.434917026846534,1.8331371659949223,0.44806491866597153,2.6583544131489782,2.5870399354108584,-2.310357026060697
0.9579181804193071,1.045784156176721,2.4670005252538942,0.7638532343264997,1.2971529211521846,1.6533444656504945,0.9882490579785657,2.695053236479842,2.2139349378397797,-2.4513662241281837
1.8696680583247924,1.2685125518947975,1.8744321058873568,0.7160938742538303,1.6328456139003893,1.759587016616582,0.4168973676656108,1.9854721013037058,1.447442209306227,-2.3034730409046804
2.5059477854239707,2.4838144500266743,0.5640393990988191,0.5461433525694321,1.700346250923352,1.8136995585243905,1.863637593421706,0.41193677664100914,0.614394712653125,-2.362214485708899
2.62916766478909,2.394843687098002,2.085479307492569,0.9175444355592792,0.551978389053974,1.3664679785540033,1.3415052716880085,1.8578002527037754,2.4568022099996063,-2.3152131161044056
0.531644291261893,1.0229106826072758,0.6869023879902074,0.8116190106824652,0.3941477501036621,1.5679108983728156,0.5416477446211967,2.5256929535627592,1.1946930416646633,-2.3797483390428797
0.6740743981797912,2.5095091805540974,1.071995795675372,2.728337660142744,2.7510582054844845,1.3545865452469428,1.055106550734065,1.641842028294048,0.934833274378551,-2.3202698137240887
2.0647889382735065,0.4491527842741335,2.333362102284892,0.7028470568789011,1.8853438756186198,2.867232335285237,2.784071129160585,1.7120379720705285,2.7645029018059093,-4.008191094624173
1.130546577844735,0.9502059463173569,2.57093378184271,0.8618068462061454,3.141082378696061,1.873060512964185,1.873206847643575,1.815610108670663,0.9161685962052206,-3.6942753865543936
2.1654598824568985,0.5982734830233898,2.1008058882174008,0.875957904301603,1.4056478474973308,1.193045287252353,0.3821275254021326,0.5451800591236029,1.2647958087510505,-3.4118480306301047
0.36430662749143206,1.2177963757424366,0.655545680157223,2.1319088362010845,3.1166480628131916,1.1527308725970047,0.9521145197327368,0.3266367230817593,0.38504131075363673,-2.3343555500591666
2.7500501075161554,1.4338800719924478,0.7646188225961243,0.724520414017149,0.948193121050356,0.6786580014148116,2.3651859807478455,1.0813843403483219,2.7026004417296954,-2.306059685061364
