m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,log_idt
1.0561097039981027,0.43351306081358915,2.6278283708271637,0.6594499524029731,1.3041012762232527,1.4863616319969581,3.0798162451724793,1.0832292144433333,0.7631273051873884,3.05746001586151,0.48060936792342945,2.1374316775484568,1.2313448124554338,-3.2238951903044297
0.9261031630130747,2.7367773841686227,1.9596574794050456,1.2284965184111116,3.0330169946733387,1.2150674565699453,1.7117812937256236,2.1465861818570295,2.740722499970891,1.3643595233306958,2.6189896379090953,1.7524804308857274,2.6176411713302574,-2.31671639217994
0.5740623107656224,0.432621535444703,2.4674725374756337,0.5572821103840115,2.1961105643353003,2.0677781497414913,0.7709705879053765,1.7065854236181264,1.2502618981705322,1.3158729402193194,2.2239655960983544,1.4082372502571239,0.5593652768515484,-3.7248282292136534
2.696205971648831,2.873715183787333,3.1033028202853625,1.2046344243288711,0.6292138030683405,1.9512541953093985,0.6457877239695238,0.4145263081043252,2.4935612581932287,1.3870687847897727,0.8077779642816638,1.794524841278069,0.8747923691744317,-4.1449871092588815
1.6200766067317538,2.7204224338594356,2.888884372356396,1.2055240253560842,1.1078166717844942,1.9746650473687193,0.5710911848851874,2.9023657164173735,2.9432066997141364,1.840951595376429,1.679717601892792,1.444766899758462,0.5712242679510274,-4.264435853408432
1.74991568975337,1.1352360393247698,3.134991658231324,1.3238040958132973,2.0741913180585874,1.8775814117717713,2.016912712352176,1.8740772399112595,3.017964835853571,1.1405302314108512,2.1058252204169583,0.7679929705039921,1.4023662458590342,-3.4446036693702355
1.9246901485305958,2.044040016734574,1.1949532310941438,1.95587266495851,0.9795243021123852,0.4587663572526943,0.5091679367559581,1.4637916578922652,1.240627271708595,0.92780484477223,2.9095669329381844,2.723216987555625,2.086610958085016,-2.3126544497200467
2.069542296081685,1.5484141975769121,2.639390642755411,0.5298945036428371,2.9215216089236518,2.0010476045565198,1.2328460998957953,3.013171874115935,2.3101837493662534,2.53322303116637,0.5783461316342025,2.369738445395472,1.6018219725603196,-2.657959545019857
0.5615011414185,0.6215837233601351,1.5874771620528396,2.0717533320928134,2.874466900809553,2.8075240512115407,2.0189453244430373,1.4826531544047268,1.0861292201291373,2.764032027386836,0.7435301210759696,1.3010907646656504,1.397056828695249,-4.229496498619881
2.6321767556467166,0.4517365800242176,0.45508071489161545,0.9332519862819437,1.9029958026274447,2.5461222736355182,2.9747432801579454,0.5041415262409662,1.811908009998671,1.17660846865954,1.9570031283772797,0.8308776666479105,3.010292455764762,-4.178326256073949
