m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,log_idt
1.0230802573551292,0.6925801584257677,1.7147380698358143,2.33425034827821,0.33271793310486275,2.0812301585363464,2.4316676627869356,1.7458271061437554,3.1594645986239827,-2.3040468433844
0.44474764874108913,3.1318017033910053,2.035843552952601,1.2095883636650104,1.5707068966796958,0.34043538987930233,0.4318621314214594,2.627541566886205,1.8200204059861063,-2.355141392487188
2.0984338939805776,2.6078139482864446,1.904178559908357,0.695030154311479,2.555651738622518,3.141309924177481,1.3174682284591146,0.42904252900233003,2.5253277971201653,-2.370121319343129
2.221728925693716,3.0434960059049967,2.3058799599237756,1.62321031390338,2.657128572600817,2.8052531381580152,1.443983061938225,1.4212193404321003,2.6719408889861427,-2.338978566482333
1.4190832779517748,2.884234077358019,1.554089940996527,0.4402722536809436,3.0343646914084483,1.7857416872512377,1.5416306861732512,0.5153852368565557,0.37351562376331693,-2.3365664974286013
2.2086190570908895,2.5676604300960215,1.6381683337427004,3.0234799140418915,3.0514608393087883,1.5434972410415646,1.4022301247425233,0.9145965808221661,2.4632948952239966,-2.3689079286133676
0.7136214592551677,1.9706942713448572,1.5297426160671006,1.1703335414312148,0.8951307848250296,2.221193600136527,2.5079166626273146,1.1111513875340437,1.9440142355375818,-2.38279672794578
2.6369807388743673,0.6423516437217645,1.9887514414515426,0.480217899013882,2.990118359328718,0.43077806492540593,0.9696730139025229,1.8970237140428867,2.8862403379525725,-3.031135209251898
1.1187348824750136,2.2602560734843435,0.5273842015096062,0.9222806466439315,1.662604266561824,0.3438194983675252,0.7435267958324578,2.51583253880604,0.788422379995603,-2.3217031662970458
0.36036162888668005,0.4394144831805643,1.1190792949998585,1.4829869564309304,1.4334889694117903,1.4392172551572016,1.035612769044556,2.6758286964409734,1.3212836408935413,-2.735083912688074
0.3851131083372904,2.9522398505361473,0.8521076133807007,1.3191368990184733,2.9673360411885974,2.2867545374368583,1.8373719151135757,2.533030314829242,1.4807153513548974,-2.3923700506019596
1.2341875716992854,2.6941164223555543,1.2081440890513235,1.554177104679566,0.4615557465088457,0.5898242188706806,0.6139728115527251,0.7401840192784737,0.9171641931864198,-2.3085769062195682
