m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,log_idt
1.0561097039981027,0.43351306081358915,2.6278283708271637,0.6594499524029731,1.3041012762232527,1.4863616319969581,3.0798162451724793,1.0832292144433333,0.7631273051873884,3.05746001586151,0.48060936792342945,2.1374316775484568,1.2313448124554338,-7.660800373188143
0.9261031630130747,2.7367773841686227,1.9596574794050456,1.2284965184111116,3.0330169946733387,1.2150674565699453,1.7117812937256236,2.1465861818570295,2.740722499970891,1.3643595233306958,2.6189896379090953,1.7524804308857274,2.6176411713302574,-5.292295166113649
2.765571386332335,2.247282025174739,1.4483542416444017,0.5168816696945333,2.047336499498026,2.724821850479428,2.7668386126662248,1.0095061194051838,0.5449331177270387,0.41086837024121337,1.2922244646107772,0.6692223316833932,2.635787244127149,-4.122077944710407
0.5740623107656224,0.432621535444703,2.4674725374756337,0.5572821103840115,2.1961105643353003,2.0677781497414913,0.7709705879053765,1.7065854236181264,1.2502618981705322,1.3158729402193194,2.2239655960983544,1.4082372502571239,0.5593652768515484,-8.081082953731041
3.062877348605776,2.565421652909783,2.4143300203492273,1.5305609757959278,3.1213338570812104,1.3336794679338668,0.6687932974608675,1.6106644460643345,1.720402130675051,1.8815554901996554,0.9047505935510436,1.2622898031896475,1.9533973771199686,-6.482016851977651
2.696205971648831,2.873715183787333,3.1033028202853625,1.2046344243288711,0.6292138030683405,1.9512541953093985,0.6457877239695238,0.4145263081043252,2.4935612581932287,1.3870687847897727,0.8077779642816638,1.794524841278069,0.8747923691744317,-5.1735513391352494
1.6200766067317538,2.7204224338594356,2.888884372356396,1.2055240253560842,1.1078166717844942,1.9746650473687193,0.5710911848851874,2.9023657164173735,2.9432066997141364,1.840951595376429,1.679717601892792,1.444766899758462,0.5712242679510274,-5.730259565807608
1.5162684165652618,1.6510551599244019,2.543078162541151,1.858730849762627,0.8256964180122663,2.4230310912494404,2.393534177349965,1.1049132802584756,1.824040009525489,1.405814950958554,2.85140461711583,1.7626132615552519,2.181260242303654,-6.59841649255396
1.74991568975337,1.1352360393247698,3.134991658231324,1.3238040958132973,2.0741913180585874,1.8775814117717713,2.016912712352176,1.8740772399112595,3.017964835853571,1.1405302314108512,2.1058252204169583,0.7679929705039921,1.4023662458590342,-7.866945043200174
1.9246901485305958,2.044040016734574,1.1949532310941438,1.95587266495851,0.9795243021123852,0.4587663572526943,0.5091679367559581,1.4637916578922652,1.240627271708595,0.92780484477223,2.9095669329381844,2.723216987555625,2.086610958085016,-4.166419378247651
2.069542296081685,1.5484141975769121,2.639390642755411,0.5298945036428371,2.9215216089236518,2.0010476045565198,1.2328460998957953,3.013171874115935,2.3101837493662534,2.53322303116637,0.5783461316342025,2.369738445395472,1.6018219725603196,-7.018724033650797
0.8096954085677746,3.0941708266881363,1.6122246204192177,1.9326102270736327,1.8005626709027145,2.003719123764537,2.9847685808151687,0.35423889737329894,0.7125722218420618,2.697940940773724,0.43894604035651785,2.034991065889708,1.9835215665993755,-4.230765492686892
0.5615011414185,0.6215837233601351,1.5874771620528396,2.0717533320928134,2.874466900809553,2.8075240512115407,2.0189453244430373,1.4826531544047268,1.0861292201291373,2.764032027386836,0.7435301210759696,1.3010907646656504,1.397056828695249,-8.55274975399517
0.6167130455430319,1.9732520572220054,2.591130690851781,2.0289280936486938,1.0686811896729118,1.3762857899980898,2.8842825517888366,2.8273156507873325,2.042305175116785,2.933167872860065,2.801864022926213,0.631480960649821,2.370853681981775,-6.424846929905562
2.6321767556467166,0.4517365800242176,0.45508071489161545,0.9332519862819437,1.9029958026274447,2.5461222736355182,2.9747432801579454,0.5041415262409662,1.811908009998671,1.17660846865954,1.9570031283772797,0.8308776666479105,3.010292455764762,-4.603138123282688
2.4588968314187594,0.9484734199971332,3.012718478907138,0.7033505178513619,2.988633663070838,2.23602155820534,1.9151988572212073,0.7759458910558948,0.8288595668710788,1.4804727795042167,2.1517259013744123,0.4979494872579012,3.0351125622724164,-7.842712431011582
1.3946708732091193,2.080579306391813,2.0805880794131495,0.8558932603515785,0.7183771369034792,1.7568804097045,1.746940995911751,3.1468988711684864,1.4592067774253463,1.525905007089349,2.2004814420604495,1.1120653855687055,2.802348122928107,-4.8430467285453105
1.7421971800352873,1.8339441258864997,3.1410407388840422,1.7769601857489317,0.49695045539008403,0.31624395659509086,2.786107952988704,1.8978575574017615,2.9334481243477706,1.5308743483257625,2.1237186860961383,0.9541692377542943,1.2139826149930728,-6.194407488524858
0.5661402301922627,2.1612208458438547,0.48212092656508954,1.773783308977428,2.4240331671080497,1.1607796601308644,2.906020926952334,2.538551965153383,2.8847012002175303,2.406040730409021,1.3701446948282563,1.4469663131049164,1.1832187751957322,-2.759888599581391
0.7642670736501986,2.5556052537363727,2.609380078352049,0.6439739095058894,1.8356820159225598,2.110649515423806,2.197401735753015,1.2147564089168106,0.6611325660263729,0.8775397187655691,1.2279510883733695,1.2570955719293828,0.4471418095123095,-5.441404476863909
